Timestamp,Price,Volume,Field4,Field5,Field6,Field7,Field8
1656592218,2.59,2955,0.0,0,,,
1656679813,2.62,2936,0.0,0,,,
1656766200,2.62,2934,0.0,0,,,
1656852600,2.59,2913,0.0,0,,,
1656938996,2.64,2905,0.0,0,,,
1657025394,2.77,2827,0.0,0,,,
1657111997,2.69,2848,0.0,0,,,
1657198408,2.79,2850,0.0,0,,,
1657284841,2.78,2802,0.0,0,,,
1657371333,2.49,2807,0.0,0,,,
1657457738,2.69,2826,0.0,0,,,
1657544191,2.47,2820,0.0,0,,,
1657630599,2.49,2795,0.0,0,,,
1657717011,2.85,2709,0.0,0,,,
1657803408,2.59,2798,0.0,0,,,
1657889805,2.75,2771,0.0,0,,,
1657976203,2.69,2837,0.0,0,,,
1658062608,2.79,2785,0.0,0,,,
1658149034,2.84,2817,0.0,0,,,
1658235432,2.72,2829,0.0,0,,,
1658321829,2.76,2778,0.0,0,,,
1658408423,2.88,2753,0.0,0,,,
1658494822,2.8,2773,0.0,0,,,
1658581218,2.69,2770,0.0,0,,,
1658667615,2.79,2805,0.0,0,,,
1658754012,2.99,2724,0.0,0,,,
1658840412,3.0,2704,0.0,0,,,
1658926810,2.89,2715,0.0,0,,,
1659013204,3.04,2672,0.0,0,,,
1659099597,2.98,2641,0.0,0,,,
1659185994,2.97,2613,0.0,0,,,
1659272382,3.01,2609,0.0,0,,,
1659358779,3.07,2607,0.0,0,,,
1659445269,3.0,2571,0.0,0,,,
1659531669,2.99,2614,0.0,0,,,
1659618064,2.94,2622,0.0,0,,,
1659704456,3.12,2603,0.0,0,,,
1659790917,3.11,2629,0.0,0,,,
1659877328,3.17,2579,0.0,0,,,
1659963900,3.12,2613,0.0,0,,,
1660050299,3.24,2497,0.0,0,,,
1660136691,3.15,2552,0.0,0,,,
1660223101,3.09,2561,0.0,0,,,
1660309870,3.39,2559,0.0,0,,,
1660396269,3.03,2547,0.0,0,,,
1660482682,2.98,2571,0.0,0,,,
1660569118,3.04,2567,0.0,0,,,
1660655513,3.3,2550,0.0,0,,,
1660741914,3.16,2569,0.0,0,,,
1660828314,3.1,2581,0.0,0,,,
1660914711,3.29,2579,0.0,0,,,
1661001107,3.34,2539,0.0,0,,,
1661087502,3.17,2574,0.0,0,,,
1661173899,3.45,2562,0.0,0,,,
1661260288,3.29,2555,0.0,0,,,
1661346680,3.41,2525,0.0,0,,,
1661433076,3.44,2473,0.0,0,,,
1661519473,3.5,2449,0.0,0,,,
1661605867,3.57,2452,0.0,0,,,
1661692266,3.46,2482,0.0,0,,,
1661778658,3.37,2472,0.0,0,,,
1661865033,3.49,2413,0.0,0,,,
1661951381,3.31,2407,0.0,0,,,
1662037771,3.44,2460,0.0,0,,,
1662124163,3.45,2432,0.0,0,,,
1662210553,3.36,2487,0.0,0,,,
1662296813,3.59,2459,0.0,0,,,
1662383207,3.87,2434,0.0,0,,,
1662469600,3.59,2455,0.0,0,,,
1662555739,3.52,2509,0.0,0,,,
1662641868,3.75,2506,0.0,0,,,
1662715905,3.64,2527,0.0,0,,,
1662773500,3.6,2525,0.0,0,,,
1662888295,3.64,2547,0.0,0,,,
1662974364,3.78,2501,0.0,0,,,
1663060758,3.53,2513,0.0,0,,,
1663146931,3.5,2528,0.0,0,,,
1663233132,3.78,2561,0.0,0,,,
1663319537,3.7,2571,0.0,0,,,
1663405678,3.76,2519,0.0,0,,,
1663492032,3.88,2510,0.0,0,,,
1663578463,3.8,2476,0.0,0,,,
1663664870,3.93,2388,0.0,0,,,
1663751314,3.97,2450,0.0,0,,,
1663837705,4.01,2400,0.0,0,,,
1663924100,3.79,2419,0.0,0,,,
1664010482,4.01,2391,0.0,0,,,
1664096878,3.85,2356,0.0,0,,,
1664183258,3.79,2354,0.0,0,,,
1664269655,3.9,2386,0.0,0,,,
1664356037,3.66,2416,0.0,0,,,
1664442427,3.85,2472,0.0,0,,,
1664528839,3.8,2440,0.0,0,,,
1664615229,3.79,2464,0.0,0,,,
1664701623,3.9,2421,0.0,0,,,
1664787975,3.92,2356,0.0,0,,,
1664874381,3.79,2351,0.0,0,,,
1664960789,3.88,2320,0.0,0,,,
1665047169,3.84,2377,0.0,0,,,
1665133579,3.89,2352,0.0,0,,,
1665219983,3.79,2405,0.0,0,,,
1665306391,3.84,2339,0.0,0,,,
1665392782,3.78,2422,0.0,0,,,
1665479175,3.79,2442,0.0,0,,,
1665565566,3.68,2517,0.0,0,,,
1665651964,3.69,2511,0.0,0,,,
1665738369,3.5,2526,0.0,0,,,
1665824745,3.63,2499,0.0,0,,,
1665911135,3.54,2530,0.0,0,,,
1665997528,3.6,2581,0.0,0,,,
1666083919,3.72,2549,0.0,0,,,
1666170314,3.81,2527,0.0,0,,,
1666256703,3.69,2568,0.0,0,,,
